id,name,feature_name,feature_name_original,shap_value,feature_value,shap_value_percent
278728680,Thám Tử Lừng Danh Conan - Special Volume 1 [Tặng Kèm Bookmark PVC],Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.034227093189452495,False,8.099149503244815
278728680,Thám Tử Lừng Danh Conan - Special Volume 1 [Tặng Kèm Bookmark PVC],Mức giảm giá,discount_rate,0.030136158561363247,5,7.131112545578003
278728680,Thám Tử Lừng Danh Conan - Special Volume 1 [Tặng Kèm Bookmark PVC],"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.029984177166541184,True,7.09514922168245
278728956,Sách - Astro Boy - Atom Cậu Bé Tay Sắt - Tập 7 - Tặng Kèm Bookmark,Mức giảm giá,discount_rate,-0.12122580822432905,2,27.920581468114825
278728956,Sách - Astro Boy - Atom Cậu Bé Tay Sắt - Tập 7 - Tặng Kèm Bookmark,Điểm đánh giá,rating_average,-0.08745896145615133,3.0,20.143442178042058
278728956,Sách - Astro Boy - Atom Cậu Bé Tay Sắt - Tập 7 - Tặng Kèm Bookmark,Có đánh giá,has_rating,0.05672103172895328,1,13.063919395885977
278728956,Sách - Astro Boy - Atom Cậu Bé Tay Sắt - Tập 7 - Tặng Kèm Bookmark,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.04432687847670794,True,10.209313015640234
278728956,Sách - Astro Boy - Atom Cậu Bé Tay Sắt - Tập 7 - Tặng Kèm Bookmark,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.0378855252182426,False,8.725748327128679
278728956,Sách - Astro Boy - Atom Cậu Bé Tay Sắt - Tập 7 - Tặng Kèm Bookmark,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.03420965914098992,False,7.8791272999799755
278728956,Sách - Astro Boy - Atom Cậu Bé Tay Sắt - Tập 7 - Tặng Kèm Bookmark,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.03218401551446162,False,7.41258351092813
278728956,Sách - Astro Boy - Atom Cậu Bé Tay Sắt - Tập 7 - Tặng Kèm Bookmark,Giá bán,price,0.02016893543116724,58800,4.645284804280127
278729052,Doraemon Movie Story Màu - Phiên Bản Mới: Nobita Và Binh Đoàn Người Sắt - Đôi Cánh Thiên Thần,Mức giảm giá,discount_rate,-0.11863142368519837,2,26.435792096030394
278729052,Doraemon Movie Story Màu - Phiên Bản Mới: Nobita Và Binh Đoàn Người Sắt - Đôi Cánh Thiên Thần,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,-0.10557465556090352,True,23.526225668707802
278729052,Doraemon Movie Story Màu - Phiên Bản Mới: Nobita Và Binh Đoàn Người Sắt - Đôi Cánh Thiên Thần,Giá bán,price,-0.0771783908092225,34300,17.19841025555654
278729052,Doraemon Movie Story Màu - Phiên Bản Mới: Nobita Và Binh Đoàn Người Sắt - Đôi Cánh Thiên Thần,Có đánh giá,has_rating,0.0432451794560238,1,9.63674326533105
278729052,Doraemon Movie Story Màu - Phiên Bản Mới: Nobita Và Binh Đoàn Người Sắt - Đôi Cánh Thiên Thần,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.04320553352129717,False,9.627908576718806
278729052,Doraemon Movie Story Màu - Phiên Bản Mới: Nobita Và Binh Đoàn Người Sắt - Đôi Cánh Thiên Thần,Điểm đánh giá,rating_average,0.03571321815132309,5.0,7.9583231895947675
278729052,Doraemon Movie Story Màu - Phiên Bản Mới: Nobita Và Binh Đoàn Người Sắt - Đôi Cánh Thiên Thần,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.022342997333403444,False,4.978907054806853
278729052,Doraemon Movie Story Màu - Phiên Bản Mới: Nobita Và Binh Đoàn Người Sắt - Đôi Cánh Thiên Thần,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.0028616528542649666,False,0.6376898932538013
278729070,Sách Chu Du Ẩm Thực Tại Dị Giới Với Kĩ Năng Không Tưởng - Sui Phiêu Lưu Ký [Chọn Tập Lẻ,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,-0.12977655356152476,True,29.590034998010903
278729070,Sách Chu Du Ẩm Thực Tại Dị Giới Với Kĩ Năng Không Tưởng - Sui Phiêu Lưu Ký [Chọn Tập Lẻ,Mức giảm giá,discount_rate,-0.0763850074373093,5,17.416358975211715
278729070,Sách Chu Du Ẩm Thực Tại Dị Giới Với Kĩ Năng Không Tưởng - Sui Phiêu Lưu Ký [Chọn Tập Lẻ,Giá bán,price,-0.0747578089616332,33250,17.045345425209096
278729070,Sách Chu Du Ẩm Thực Tại Dị Giới Với Kĩ Năng Không Tưởng - Sui Phiêu Lưu Ký [Chọn Tập Lẻ,Có đánh giá,has_rating,0.04538645955707902,1,10.348455787070106
278729070,Sách Chu Du Ẩm Thực Tại Dị Giới Với Kĩ Năng Không Tưởng - Sui Phiêu Lưu Ký [Chọn Tập Lẻ,Điểm đánh giá,rating_average,0.03818173499473106,5.0,8.705724137166674
278729070,Sách Chu Du Ẩm Thực Tại Dị Giới Với Kĩ Năng Không Tưởng - Sui Phiêu Lưu Ký [Chọn Tập Lẻ,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.03606080345572327,False,8.222135717338025
278729070,Sách Chu Du Ẩm Thực Tại Dị Giới Với Kĩ Năng Không Tưởng - Sui Phiêu Lưu Ký [Chọn Tập Lẻ,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.029808110444376274,False,6.796474456038909
278729070,Sách Chu Du Ẩm Thực Tại Dị Giới Với Kĩ Năng Không Tưởng - Sui Phiêu Lưu Ký [Chọn Tập Lẻ,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.008225475175202812,False,1.8754705039545776
278729078,Masamune Báo Thù [Chọn Tập Lẻ,Có đánh giá,has_rating,0.06359974556806822,1,19.166759597913753
278729078,Masamune Báo Thù [Chọn Tập Lẻ,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.06312047288658107,False,19.022323418399797
278729078,Masamune Báo Thù [Chọn Tập Lẻ,Mức giảm giá,discount_rate,0.06039892244825768,10,18.20214241737499
278729078,Masamune Báo Thù [Chọn Tập Lẻ,Điểm đánh giá,rating_average,0.057673435621136436,5.0,17.38077512516146
278729078,Masamune Báo Thù [Chọn Tập Lẻ,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.033069570454130864,False,9.966022681996872
278729078,Masamune Báo Thù [Chọn Tập Lẻ,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.022965014028272883,False,6.920859495759031
278729078,Masamune Báo Thù [Chọn Tập Lẻ,Giá bán,price,-0.017454866008851634,34200,5.260291808045001
278729078,Masamune Báo Thù [Chọn Tập Lẻ,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.013541123596924992,True,4.080825455349094
278729097,Premium Boxset Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba (Hộp 23 Tập),Điểm đánh giá,rating_average,0.15871289022870083,4.8,32.16610872969885
278729097,Premium Boxset Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba (Hộp 23 Tập),Mức giảm giá,discount_rate,-0.11705256976253026,3,23.722872670561078
278729097,Premium Boxset Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba (Hộp 23 Tập),Có đánh giá,has_rating,0.06992466984367224,1,14.171530301280598
278729097,Premium Boxset Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba (Hộp 23 Tập),"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.05513425823214153,True,11.173979268292952
278729097,Premium Boxset Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba (Hộp 23 Tập),Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.03628503321290984,False,7.35383447371769
278729097,Premium Boxset Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba (Hộp 23 Tập),Giá bán,price,-0.029690826273013022,892000,6.017396222803028
278729097,Premium Boxset Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba (Hộp 23 Tập),Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.015750334574875027,False,3.1920972123595623
278729097,Premium Boxset Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba (Hộp 23 Tập),Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.01086592517309115,False,2.202181121286248
278730283,Sách - The Sky by Hélène Druvert | Children's Infographic Book - Science Book | Sách ngoại văn,Điểm đánh giá,rating_average,-0.16016574122410698,0.0,41.543227362240714
278730283,Sách - The Sky by Hélène Druvert | Children's Infographic Book - Science Book | Sách ngoại văn,Có đánh giá,has_rating,-0.09797846453094555,0,25.41330997193094
278730283,Sách - The Sky by Hélène Druvert | Children's Infographic Book - Science Book | Sách ngoại văn,Giá bán,price,-0.04287732467451275,580000,11.121369863643439
278730283,Sách - The Sky by Hélène Druvert | Children's Infographic Book - Science Book | Sách ngoại văn,Mức giảm giá,discount_rate,-0.038800272949509905,0,10.063878508220448
278730283,Sách - The Sky by Hélène Druvert | Children's Infographic Book - Science Book | Sách ngoại văn,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.020696744608570343,True,5.368248917407408
278730283,Sách - The Sky by Hélène Druvert | Children's Infographic Book - Science Book | Sách ngoại văn,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.014334245850090853,False,3.7179663382780306
278730283,Sách - The Sky by Hélène Druvert | Children's Infographic Book - Science Book | Sách ngoại văn,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.00654169580014693,False,1.6967620783514674
278730283,Sách - The Sky by Hélène Druvert | Children's Infographic Book - Science Book | Sách ngoại văn,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.004145468121113824,False,1.075236959927556
278731398,Gặp Anh Của Thời Niên Thiếu,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,-0.06343385471973598,True,21.40898507606018
278731398,Gặp Anh Của Thời Niên Thiếu,Giá bán,price,-0.05842556319622767,352400,19.718682020111917
278731398,Gặp Anh Của Thời Niên Thiếu,Có đánh giá,has_rating,0.05772915809939889,1,19.483644651016625
278731398,Gặp Anh Của Thời Niên Thiếu,Điểm đánh giá,rating_average,0.03228705993747047,5.0,10.896912814224809
278731398,Gặp Anh Của Thời Niên Thiếu,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.02975279641213322,False,10.041596512977419
278731398,Gặp Anh Của Thời Niên Thiếu,Mức giảm giá,discount_rate,0.025233193206506847,23,8.516226219677804
278731398,Gặp Anh Của Thời Niên Thiếu,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.022990588290441604,False,7.759344970829433
278731398,Gặp Anh Của Thời Niên Thiếu,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.0064432643887968695,False,2.1746077351018083
278732675,Cambridge IELTS 20 General Training,Điểm đánh giá,rating_average,-0.18758150957483816,0.0,47.759085188006594
278732675,Cambridge IELTS 20 General Training,Có đánh giá,has_rating,-0.10244378755693728,0,26.08264315605073
278732675,Cambridge IELTS 20 General Training,Mức giảm giá,discount_rate,-0.03399598098648388,0,8.655527699203063
278732675,Cambridge IELTS 20 General Training,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.03388266540625999,True,8.62667704936392
278732675,Cambridge IELTS 20 General Training,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.01899189944767778,False,4.835421922232822
278732675,Cambridge IELTS 20 General Training,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.009925095976696397,False,2.526973502476643
278732675,Cambridge IELTS 20 General Training,Giá bán,price,-0.00468156280186656,210000,1.191946675203319
278732675,Cambridge IELTS 20 General Training,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.0012636260685061238,False,0.321724807462926
278732704,Cambridge IELTS 20 Academic,Có đánh giá,has_rating,0.09754472469323741,1,23.357946790974538
278732704,Cambridge IELTS 20 Academic,Điểm đánh giá,rating_average,0.0930595514666683,5.0,22.283932405225105
278732704,Cambridge IELTS 20 Academic,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.08090249395001153,True,19.372817493558617
278732704,Cambridge IELTS 20 Academic,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.039754552947422625,False,9.519579201900752
278732704,Cambridge IELTS 20 Academic,Mức giảm giá,discount_rate,-0.03795818128647652,0,9.089422124671309
278732704,Cambridge IELTS 20 Academic,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.03770242414496461,False,9.028178815803155
278732704,Cambridge IELTS 20 Academic,Giá bán,price,0.02540347217865,210000,6.083086023575052
278732704,Cambridge IELTS 20 Academic,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.005282900122638813,False,1.2650371442914654
278732919,Sách - Pissarro - Nghệ thuật tiếng Anh/ Art Book in English,Điểm đánh giá,rating_average,-0.18167754696989136,0.0,46.39505128904361
278732919,Sách - Pissarro - Nghệ thuật tiếng Anh/ Art Book in English,Có đánh giá,has_rating,-0.12491878789942495,0,31.900549452704045
278732919,Sách - Pissarro - Nghệ thuật tiếng Anh/ Art Book in English,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.023185625456899176,True,5.920920334859339
278732919,Sách - Pissarro - Nghệ thuật tiếng Anh/ Art Book in English,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.020179358640753126,False,5.153209049398398
278732919,Sách - Pissarro - Nghệ thuật tiếng Anh/ Art Book in English,Giá bán,price,-0.01662299168167407,456000,4.2450185205133
278732919,Sách - Pissarro - Nghệ thuật tiếng Anh/ Art Book in English,Mức giảm giá,discount_rate,-0.016502554213726397,5,4.214262367120933
278732919,Sách - Pissarro - Nghệ thuật tiếng Anh/ Art Book in English,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.004896278866745437,False,1.2503642466383678
278732919,Sách - Pissarro - Nghệ thuật tiếng Anh/ Art Book in English,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.003605057861677327,False,0.92062473972201
278733177,Truyện tranh Rắc rối đáng yêu (Lovely Complex) full 17 tập - Chang Book,Mức giảm giá,discount_rate,-0.15486435545306318,0,31.324529775043572
278733177,Truyện tranh Rắc rối đáng yêu (Lovely Complex) full 17 tập - Chang Book,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.0865041305435687,True,17.497255614107658
278733177,Truyện tranh Rắc rối đáng yêu (Lovely Complex) full 17 tập - Chang Book,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.05726463728964422,False,11.582961299188039
278733177,Truyện tranh Rắc rối đáng yêu (Lovely Complex) full 17 tập - Chang Book,Điểm đánh giá,rating_average,0.05503077238739918,5.0,11.131115763531463
278733177,Truyện tranh Rắc rối đáng yêu (Lovely Complex) full 17 tập - Chang Book,Có đánh giá,has_rating,0.05172803333030419,1,10.463068247816802
278733177,Truyện tranh Rắc rối đáng yêu (Lovely Complex) full 17 tập - Chang Book,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.0376749363710394,False,7.620537745273343
278733177,Truyện tranh Rắc rối đáng yêu (Lovely Complex) full 17 tập - Chang Book,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.03197435528610418,False,6.467476917249399
278733177,Truyện tranh Rắc rối đáng yêu (Lovely Complex) full 17 tập - Chang Book,Giá bán,price,0.019345627490208128,58500,3.913054637789729
278740031,Sách - Alice's Adventures in Wonderland by Lewis Carroll | Classics Children's Fiction Novel,Điểm đánh giá,rating_average,-0.1746359258609573,0.0,47.767654838216174
278740031,Sách - Alice's Adventures in Wonderland by Lewis Carroll | Classics Children's Fiction Novel,Có đánh giá,has_rating,-0.09526497133435437,0,26.057549421389446
278740031,Sách - Alice's Adventures in Wonderland by Lewis Carroll | Classics Children's Fiction Novel,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.03601999544398929,True,9.852444170121732
278740031,Sách - Alice's Adventures in Wonderland by Lewis Carroll | Classics Children's Fiction Novel,Mức giảm giá,discount_rate,-0.027646123192550436,0,7.561963346121508
278740031,Sách - Alice's Adventures in Wonderland by Lewis Carroll | Classics Children's Fiction Novel,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.019531100825343664,False,5.342284975075638
278740031,Sách - Alice's Adventures in Wonderland by Lewis Carroll | Classics Children's Fiction Novel,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.0097250021907848,False,2.6600514508118174
278740031,Sách - Alice's Adventures in Wonderland by Lewis Carroll | Classics Children's Fiction Novel,Giá bán,price,0.0020978305089202356,200000,0.5738134531320078
278740031,Sách - Alice's Adventures in Wonderland by Lewis Carroll | Classics Children's Fiction Novel,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.0006735652836659731,False,0.18423834513167908
278744751,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 7 - Tặng Kèm Bookmark + Postcard,Giá bán,price,-0.08837158353842768,199900,20.25821302586952
278744751,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 7 - Tặng Kèm Bookmark + Postcard,Điểm đánh giá,rating_average,0.08735229811038114,5.0,20.024553058391934
278744751,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 7 - Tặng Kèm Bookmark + Postcard,Có đánh giá,has_rating,0.0826658072420612,1,18.950226600125703
278744751,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 7 - Tặng Kèm Bookmark + Postcard,Mức giảm giá,discount_rate,-0.052489603359139346,7,12.03266393920002
278744751,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 7 - Tặng Kèm Bookmark + Postcard,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,0.04172109613716813,True,9.564102162455962
278744751,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 7 - Tặng Kèm Bookmark + Postcard,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.038245173360999155,False,8.76728511741022
278744751,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 7 - Tặng Kèm Bookmark + Postcard,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.030379266092537768,False,6.96411243784706
278744751,Sách - Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 7 - Tặng Kèm Bookmark + Postcard,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.015001128642111346,False,3.438843658699604
278746936,Sách - Jung - The Key Ideas: Teach Yourself: An introduction to Carl Jung by Ruth Snowden,Điểm đánh giá,rating_average,-0.1537492114891131,0.0,40.84399445605239
278746936,Sách - Jung - The Key Ideas: Teach Yourself: An introduction to Carl Jung by Ruth Snowden,Có đánh giá,has_rating,-0.09064582771790458,0,24.080368601022293
278746936,Sách - Jung - The Key Ideas: Teach Yourself: An introduction to Carl Jung by Ruth Snowden,Mức giảm giá,discount_rate,-0.04843382262116315,0,12.866607662337769
278746936,Sách - Jung - The Key Ideas: Teach Yourself: An introduction to Carl Jung by Ruth Snowden,Giá bán,price,-0.03507403054331105,380000,9.31753402302065
278746936,Sách - Jung - The Key Ideas: Teach Yourself: An introduction to Carl Jung by Ruth Snowden,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.022849482809291978,True,6.07004185678357
278746936,Sách - Jung - The Key Ideas: Teach Yourself: An introduction to Carl Jung by Ruth Snowden,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.014820141615560325,False,3.937020399136936
278746936,Sách - Jung - The Key Ideas: Teach Yourself: An introduction to Carl Jung by Ruth Snowden,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.007538355877619229,False,2.0025895592643854
278746936,Sách - Jung - The Key Ideas: Teach Yourself: An introduction to Carl Jung by Ruth Snowden,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.0033195267928303367,False,0.8818434423820131
278747062,Liệu Hoa Có Nở,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,-0.1328961068685631,True,30.283641831999702
278747062,Liệu Hoa Có Nở,Mức giảm giá,discount_rate,-0.09220881029142303,6,21.012042041096212
278747062,Liệu Hoa Có Nở,Có đánh giá,has_rating,0.05421047411563645,1,12.353187917569999
278747062,Liệu Hoa Có Nở,Điểm đánh giá,rating_average,0.0512044502041427,5.0,11.668191542438128
278747062,Liệu Hoa Có Nở,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.044581797198548274,False,10.159057405067243
278747062,Liệu Hoa Có Nở,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.033578170539223545,False,7.651610825510142
278747062,Liệu Hoa Có Nở,Giá bán,price,0.02997754745984662,88000,6.831120426828069
278747062,Liệu Hoa Có Nở,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.00018057307298163534,False,0.04114800949050941
278749523,Ngũ Hành Của Tôi Thiếu Em,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,-0.10248702014918007,True,31.594860846457124
278749523,Ngũ Hành Của Tôi Thiếu Em,Có đánh giá,has_rating,0.0577522597514149,1,17.80395807935878
278749523,Ngũ Hành Của Tôi Thiếu Em,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.044539440490634255,False,13.730689236864357
278749523,Ngũ Hành Của Tôi Thiếu Em,Điểm đánh giá,rating_average,0.04041554853121368,5.0,12.459369293967582
278749523,Ngũ Hành Của Tôi Thiếu Em,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.026760280391090577,False,8.24970161038921
278749523,Ngũ Hành Của Tôi Thiếu Em,Mức giảm giá,discount_rate,0.025174277120560116,30,7.76076601092016
278749523,Ngũ Hành Của Tôi Thiếu Em,Giá bán,price,-0.024651233910825156,125000,7.599521422052166
278749523,Ngũ Hành Của Tôi Thiếu Em,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.00259870697183115,False,0.8011334999906331
278749908,Sách - Pebble In The Sky by Isaac Asimov/ Tiểu thuyết tiếng Anh/ Fiction/ English,Điểm đánh giá,rating_average,-0.18747861331915716,0.0,48.724010663246666
278749908,Sách - Pebble In The Sky by Isaac Asimov/ Tiểu thuyết tiếng Anh/ Fiction/ English,Có đánh giá,has_rating,-0.09695012238725578,0,25.196467550984536
278749908,Sách - Pebble In The Sky by Isaac Asimov/ Tiểu thuyết tiếng Anh/ Fiction/ English,Mức giảm giá,discount_rate,-0.03455366042341112,0,8.980186534975042
278749908,Sách - Pebble In The Sky by Isaac Asimov/ Tiểu thuyết tiếng Anh/ Fiction/ English,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.032410044880047624,True,8.423080074970779
278749908,Sách - Pebble In The Sky by Isaac Asimov/ Tiểu thuyết tiếng Anh/ Fiction/ English,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.017378667445255305,False,4.516559851411664
278749908,Sách - Pebble In The Sky by Isaac Asimov/ Tiểu thuyết tiếng Anh/ Fiction/ English,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.009112929842787533,False,2.3683687593609237
278749908,Sách - Pebble In The Sky by Isaac Asimov/ Tiểu thuyết tiếng Anh/ Fiction/ English,Giá bán,price,-0.005270910801762569,280000,1.3698624582469043
278749908,Sách - Pebble In The Sky by Isaac Asimov/ Tiểu thuyết tiếng Anh/ Fiction/ English,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.0016216954481318414,False,0.4214641068034845
278755066,Sách - The Karamazov Brothers by Fyodor Dostoevsky - Wordsworth Classics - English Book,Điểm đánh giá,rating_average,-0.182084921025841,0.0,46.87239521184771
278755066,Sách - The Karamazov Brothers by Fyodor Dostoevsky - Wordsworth Classics - English Book,Có đánh giá,has_rating,-0.09721608023859939,0,25.025414011320834
278755066,Sách - The Karamazov Brothers by Fyodor Dostoevsky - Wordsworth Classics - English Book,Mức giảm giá,discount_rate,-0.034033955291774116,0,8.761038498251034
278755066,Sách - The Karamazov Brothers by Fyodor Dostoevsky - Wordsworth Classics - English Book,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.02998846460148995,True,7.719646177609945
278755066,Sách - The Karamazov Brothers by Fyodor Dostoevsky - Wordsworth Classics - English Book,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.020552196972593556,False,5.290557249572753
278755066,Sách - The Karamazov Brothers by Fyodor Dostoevsky - Wordsworth Classics - English Book,Giá bán,price,-0.010235933978311587,180000,2.634939456220605
278755066,Sách - The Karamazov Brothers by Fyodor Dostoevsky - Wordsworth Classics - English Book,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.009677131621395994,False,2.4910922624436833
278755066,Sách - The Karamazov Brothers by Fyodor Dostoevsky - Wordsworth Classics - English Book,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.004680734576606274,False,1.204917132733433
278755549,Sách - A Christmas Carol by Charles Dickens - Wordsworth Classics - English Book,Điểm đánh giá,rating_average,-0.182084921025841,0.0,46.87239521184771
278755549,Sách - A Christmas Carol by Charles Dickens - Wordsworth Classics - English Book,Có đánh giá,has_rating,-0.09721608023859939,0,25.025414011320834
278755549,Sách - A Christmas Carol by Charles Dickens - Wordsworth Classics - English Book,Mức giảm giá,discount_rate,-0.034033955291774116,0,8.761038498251034
278755549,Sách - A Christmas Carol by Charles Dickens - Wordsworth Classics - English Book,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,0.02998846460148995,True,7.719646177609945
278755549,Sách - A Christmas Carol by Charles Dickens - Wordsworth Classics - English Book,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.020552196972593556,False,5.290557249572753
278755549,Sách - A Christmas Carol by Charles Dickens - Wordsworth Classics - English Book,Giá bán,price,-0.010235933978311587,180000,2.634939456220605
278755549,Sách - A Christmas Carol by Charles Dickens - Wordsworth Classics - English Book,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",0.009677131621395994,False,2.4910922624436833
278755549,Sách - A Christmas Carol by Charles Dickens - Wordsworth Classics - English Book,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.004680734576606274,False,1.204917132733433
278756454,Chú Thuật Hồi Chiến - Tập 14: Biến Cố Shibuya - Đúng Sai,Mức giảm giá,discount_rate,-0.1837223329613401,0,28.239082771847784
278756454,Chú Thuật Hồi Chiến - Tập 14: Biến Cố Shibuya - Đúng Sai,Điểm đánh giá,rating_average,0.17773944978675799,4.8,27.319482359322702
278756454,Chú Thuật Hồi Chiến - Tập 14: Biến Cố Shibuya - Đúng Sai,Giá bán,price,-0.08239245447093323,30000,12.66415086330293
278756454,Chú Thuật Hồi Chiến - Tập 14: Biến Cố Shibuya - Đúng Sai,Có đánh giá,has_rating,0.0529165369036109,1,8.133548281988388
278756454,Chú Thuật Hồi Chiến - Tập 14: Biến Cố Shibuya - Đúng Sai,Thể loại: Sách nước ngoài,cat_Sách nước ngoài,-0.04718633202291958,False,7.252785843817419
278756454,Chú Thuật Hồi Chiến - Tập 14: Biến Cố Shibuya - Đúng Sai,Thể loại: Sách tiếng Việt,cat_Sách tiếng Việt,0.04213965055610299,False,6.477084526685918
278756454,Chú Thuật Hồi Chiến - Tập 14: Biến Cố Shibuya - Đúng Sai,"Thể loại: Truyện tranh, Manga","cat_Truyện tranh, Manga",-0.040138047680585195,True,6.169427703658258
278756454,Chú Thuật Hồi Chiến - Tập 14: Biến Cố Shibuya - Đúng Sai,Thể loại: Sách giáo khoa,cat_Sách giáo khoa,-0.024361160244820896,False,3.7444376493765974
278756478,Sách Tuyển Tập Truyện Tranh Việt - Người Trong Muôn Loài,Điểm đánh giá,rating_average,-0.17017384959703494,0.0,48.87885601113231
